Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BG2,NO,19/01/2020 13:00,10.10000,ug m-3,R
BG2,NO,19/01/2020 14:00,10.20000,ug m-3,R
BG2,NO,19/01/2020 15:00,9.10000,ug m-3,R
BG2,NO,19/01/2020 16:00,9.40000,ug m-3,R
BG2,NO,19/01/2020 17:00,10.80000,ug m-3,R
BG2,NO,19/01/2020 18:00,17.00000,ug m-3,R
BG2,NO,19/01/2020 19:00,23.90000,ug m-3,R
BG2,NO,19/01/2020 20:00,33.40000,ug m-3,R
BG2,NO,19/01/2020 21:00,43.90000,ug m-3,R
BG2,NO,19/01/2020 22:00,55.30000,ug m-3,R
BG2,NO,19/01/2020 23:00,69.70000,ug m-3,R
BG2,NO,20/01/2020 00:00,80.30000,ug m-3,R
BG2,NO,20/01/2020 01:00,87.30000,ug m-3,R
BG2,NO,20/01/2020 02:00,92.20000,ug m-3,R
BG2,NO,20/01/2020 03:00,96.50000,ug m-3,R
BG2,NO,20/01/2020 04:00,98.90000,ug m-3,R
BG2,NO,20/01/2020 05:00,99.20000,ug m-3,R
BG2,NO,20/01/2020 06:00,98.20000,ug m-3,R
BG2,NO,20/01/2020 07:00,95.70000,ug m-3,R
BG2,NO,20/01/2020 08:00,100.00000,ug m-3,R
BG2,NO,20/01/2020 09:00,103.10000,ug m-3,R
BG2,NO,20/01/2020 10:00,100.50000,ug m-3,R
BG2,NO,20/01/2020 11:00,98.80000,ug m-3,R
BG2,NO,20/01/2020 12:00,96.40000,ug m-3,R
BG2,NO,20/01/2020 13:00,92.60000,ug m-3,R
BG2,NO,20/01/2020 14:00,86.70000,ug m-3,R
BG2,NO,20/01/2020 15:00,77.80000,ug m-3,R
BG2,NO,20/01/2020 16:00,66.30000,ug m-3,R
BG2,NO,20/01/2020 17:00,60.40000,ug m-3,R
BG2,NO,20/01/2020 18:00,62.40000,ug m-3,R
BG2,NO,20/01/2020 19:00,71.40000,ug m-3,R
BG2,NO,20/01/2020 20:00,80.20000,ug m-3,R
BG2,NO,20/01/2020 21:00,92.30000,ug m-3,R
BG2,NO,20/01/2020 22:00,108.80000,ug m-3,R
BG2,NO,20/01/2020 23:00,127.80000,ug m-3,R
BG2,NO,21/01/2020 00:00,148.00000,ug m-3,R
BG2,NO,21/01/2020 01:00,162.50000,ug m-3,R
BG2,NO,21/01/2020 02:00,175.60001,ug m-3,R
BG2,NO,21/01/2020 03:00,184.80000,ug m-3,R
BG2,NO,21/01/2020 04:00,193.39999,ug m-3,R
BG2,NO,21/01/2020 05:00,202.60001,ug m-3,R
BG2,NO,21/01/2020 06:00,224.20000,ug m-3,R
BG2,NO,21/01/2020 07:00,229.39999,ug m-3,R
BG2,NO,21/01/2020 08:00,228.39999,ug m-3,R
BG2,NO,21/01/2020 09:00,233.10001,ug m-3,R
BG2,NO,21/01/2020 10:00,223.60001,ug m-3,R
BG2,NO,21/01/2020 11:00,209.30000,ug m-3,R
BG2,NO,21/01/2020 12:00,193.39999,ug m-3,R
BG2,NO,21/01/2020 13:00,172.10001,ug m-3,R
BG2,NO,21/01/2020 14:00,133.60001,ug m-3,R
BG2,NO,21/01/2020 15:00,109.90000,ug m-3,R
BG2,NO,21/01/2020 16:00,95.30000,ug m-3,R
BG2,NO,21/01/2020 17:00,82.50000,ug m-3,R
BG2,NO,21/01/2020 18:00,83.10000,ug m-3,R
BG2,NO,21/01/2020 19:00,91.90000,ug m-3,R
BG2,NO,21/01/2020 20:00,104.30000,ug m-3,R
BG2,NO,21/01/2020 21:00,123.00000,ug m-3,R
BG2,NO,21/01/2020 22:00,146.39999,ug m-3,R
BG2,NO,21/01/2020 23:00,170.20000,ug m-3,R
BG2,NO,22/01/2020 00:00,183.10001,ug m-3,R
BG2,NO,22/01/2020 01:00,190.60001,ug m-3,R
BG2,NO,22/01/2020 02:00,187.39999,ug m-3,R
BG2,NO,22/01/2020 03:00,174.20000,ug m-3,R
BG2,NO,22/01/2020 04:00,150.89999,ug m-3,R
BG2,NO,22/01/2020 05:00,126.10000,ug m-3,R
BG2,NO,22/01/2020 06:00,100.90000,ug m-3,R
BG2,NO,22/01/2020 07:00,77.40000,ug m-3,R
BG2,NO,22/01/2020 08:00,59.50000,ug m-3,R
BG2,NO,22/01/2020 09:00,42.80000,ug m-3,R
BG2,NO,22/01/2020 10:00,35.80000,ug m-3,R
BG2,NO,22/01/2020 11:00,34.50000,ug m-3,R
BG2,NO,22/01/2020 12:00,39.20000,ug m-3,R
BG2,NO,22/01/2020 13:00,41.80000,ug m-3,R
BG2,NO,22/01/2020 14:00,42.90000,ug m-3,R
BG2,NO,22/01/2020 15:00,42.30000,ug m-3,R
BG2,NO,22/01/2020 16:00,44.50000,ug m-3,R
BG2,NO,22/01/2020 17:00,47.80000,ug m-3,R
BG2,NO,22/01/2020 18:00,49.50000,ug m-3,R
BG2,NO,22/01/2020 19:00,44.00000,ug m-3,R
BG2,NO,22/01/2020 20:00,41.10000,ug m-3,R
BG2,NO,22/01/2020 21:00,40.60000,ug m-3,R
BG2,NO,22/01/2020 22:00,43.30000,ug m-3,R
BG2,NO,22/01/2020 23:00,44.80000,ug m-3,R
BG2,NO,23/01/2020 00:00,41.80000,ug m-3,R
BG2,NO,23/01/2020 01:00,34.80000,ug m-3,R
BG2,NO,23/01/2020 02:00,27.00000,ug m-3,R
BG2,NO,23/01/2020 03:00,24.80000,ug m-3,R
BG2,NO,23/01/2020 04:00,23.00000,ug m-3,R
BG2,NO,23/01/2020 05:00,20.80000,ug m-3,R
BG2,NO,23/01/2020 06:00,17.50000,ug m-3,R
BG2,NO,23/01/2020 07:00,19.10000,ug m-3,R
BG2,NO,23/01/2020 08:00,20.90000,ug m-3,R
BG2,NO,23/01/2020 09:00,26.30000,ug m-3,R
BG2,NO,23/01/2020 10:00,31.70000,ug m-3,R
BG2,NO,23/01/2020 11:00,34.20000,ug m-3,R
BG2,NO,23/01/2020 12:00,37.60000,ug m-3,R
BG2,NO,23/01/2020 13:00,38.30000,ug m-3,R
BG2,NO,23/01/2020 14:00,37.00000,ug m-3,R
BG2,NO,23/01/2020 15:00,32.50000,ug m-3,R
BG2,NO,23/01/2020 16:00,28.10000,ug m-3,R
BG2,NO,23/01/2020 17:00,21.80000,ug m-3,R
BG2,NO,23/01/2020 18:00,17.40000,ug m-3,R
BG2,NO,23/01/2020 19:00,15.30000,ug m-3,R
BG2,NO,23/01/2020 20:00,12.20000,ug m-3,R
BG2,NO,23/01/2020 21:00,11.00000,ug m-3,R
BG2,NO,23/01/2020 22:00,9.60000,ug m-3,R
BG2,NO,23/01/2020 23:00,7.60000,ug m-3,R
BG2,NO,24/01/2020 00:00,6.40000,ug m-3,R
BG2,NO,24/01/2020 01:00,5.90000,ug m-3,R
BG2,NO,24/01/2020 02:00,4.50000,ug m-3,R
BG2,NO,24/01/2020 03:00,3.70000,ug m-3,R
BG2,NO,24/01/2020 04:00,3.20000,ug m-3,R
BG2,NO,24/01/2020 05:00,3.20000,ug m-3,R
BG2,NO,24/01/2020 06:00,4.40000,ug m-3,R
BG2,NO,24/01/2020 07:00,6.20000,ug m-3,R
BG2,NO,24/01/2020 08:00,8.30000,ug m-3,R
BG2,NO,24/01/2020 09:00,11.80000,ug m-3,R
BG2,NO,24/01/2020 10:00,18.00000,ug m-3,R
BG2,NO,24/01/2020 11:00,23.30000,ug m-3,R
BG2,NO,24/01/2020 12:00,26.30000,ug m-3,R
BG2,NO,24/01/2020 13:00,27.40000,ug m-3,R
BG2,NO,24/01/2020 14:00,27.00000,ug m-3,R
BG2,NO,24/01/2020 15:00,26.40000,ug m-3,R
BG2,NO,24/01/2020 16:00,26.10000,ug m-3,R
BG2,NO,24/01/2020 17:00,24.60000,ug m-3,R
BG2,NO,24/01/2020 18:00,20.00000,ug m-3,R
BG2,NO,24/01/2020 19:00,16.40000,ug m-3,R
BG2,NO,24/01/2020 20:00,15.30000,ug m-3,R
BG2,NO,24/01/2020 21:00,15.20000,ug m-3,R
BG2,NO,24/01/2020 22:00,14.70000,ug m-3,R
BG2,NO,24/01/2020 23:00,13.70000,ug m-3,R
BG2,NO,25/01/2020 00:00,13.10000,ug m-3,R
BG2,NO,25/01/2020 01:00,11.20000,ug m-3,R
BG2,NO,25/01/2020 02:00,9.50000,ug m-3,R
BG2,NO,25/01/2020 03:00,7.60000,ug m-3,R
BG2,NO,25/01/2020 04:00,5.10000,ug m-3,R
BG2,NO,25/01/2020 05:00,3.40000,ug m-3,R
BG2,NO,25/01/2020 06:00,2.80000,ug m-3,R
BG2,NO,25/01/2020 07:00,2.40000,ug m-3,R
BG2,NO,25/01/2020 08:00,1.30000,ug m-3,R
BG2,NO,25/01/2020 09:00,1.50000,ug m-3,R
BG2,NO,25/01/2020 10:00,1.70000,ug m-3,R
BG2,NO,25/01/2020 11:00,1.70000,ug m-3,R
BG2,NO,25/01/2020 12:00,1.80000,ug m-3,R
BG2,NO,25/01/2020 13:00,1.90000,ug m-3,R
BG2,NO,25/01/2020 14:00,2.00000,ug m-3,R
BG2,NO,25/01/2020 15:00,2.10000,ug m-3,R
BG2,NO,25/01/2020 16:00,1.90000,ug m-3,R
BG2,NO,25/01/2020 17:00,1.70000,ug m-3,R
BG2,NO,25/01/2020 18:00,1.40000,ug m-3,R
BG2,NO,25/01/2020 19:00,1.80000,ug m-3,R
BG2,NO,25/01/2020 20:00,2.10000,ug m-3,R
BG2,NO,25/01/2020 21:00,2.70000,ug m-3,R
BG2,NO,25/01/2020 22:00,4.20000,ug m-3,R
BG2,NO,25/01/2020 23:00,4.90000,ug m-3,R
BG2,NO,26/01/2020 00:00,5.90000,ug m-3,R
BG2,NO,26/01/2020 01:00,6.00000,ug m-3,R
BG2,NO,26/01/2020 02:00,6.00000,ug m-3,R
BG2,NO,26/01/2020 03:00,5.60000,ug m-3,R
BG2,NO,26/01/2020 04:00,5.10000,ug m-3,R
BG2,NO,26/01/2020 05:00,4.30000,ug m-3,R
BG2,NO,26/01/2020 06:00,2.80000,ug m-3,R
BG2,NO,26/01/2020 07:00,2.00000,ug m-3,R
BG2,NO,26/01/2020 08:00,1.00000,ug m-3,R
BG2,NO,26/01/2020 09:00,0.80000,ug m-3,R
BG2,NO,26/01/2020 10:00,0.80000,ug m-3,R
BG2,NO,26/01/2020 11:00,0.90000,ug m-3,R
BG2,NO,26/01/2020 12:00,1.00000,ug m-3,R
BG2,NO,26/01/2020 13:00,1.10000,ug m-3,R
BG2,NO,26/01/2020 14:00,1.10000,ug m-3,R
BG2,NO,26/01/2020 15:00,1.20000,ug m-3,R
BG2,NO,26/01/2020 16:00,1.20000,ug m-3,R
BG2,NO,26/01/2020 17:00,1.10000,ug m-3,R
BG2,NO,26/01/2020 18:00,1.00000,ug m-3,R
BG2,NO,26/01/2020 19:00,0.90000,ug m-3,R
BG2,NO,26/01/2020 20:00,0.80000,ug m-3,R
BG2,NO,26/01/2020 21:00,0.80000,ug m-3,R
BG2,NO,26/01/2020 22:00,0.70000,ug m-3,R
BG2,NO,26/01/2020 23:00,0.70000,ug m-3,R
BG2,NO,27/01/2020 00:00,1.90000,ug m-3,R
BG2,NO,27/01/2020 01:00,2.30000,ug m-3,R
BG2,NO,27/01/2020 02:00,3.40000,ug m-3,R
BG2,NO,27/01/2020 03:00,4.30000,ug m-3,R
BG2,NO,27/01/2020 04:00,4.70000,ug m-3,R
BG2,NO,27/01/2020 05:00,4.70000,ug m-3,R
BG2,NO,27/01/2020 06:00,5.00000,ug m-3,R
BG2,NO,27/01/2020 07:00,5.50000,ug m-3,R
BG2,NO,27/01/2020 08:00,4.60000,ug m-3,R
BG2,NO,27/01/2020 09:00,4.90000,ug m-3,R
BG2,NO,27/01/2020 10:00,4.50000,ug m-3,R
BG2,NO,27/01/2020 11:00,4.20000,ug m-3,R
BG2,NO,27/01/2020 12:00,4.00000,ug m-3,R
BG2,NO,27/01/2020 13:00,4.20000,ug m-3,R
BG2,NO,27/01/2020 14:00,4.30000,ug m-3,R
BG2,NO,27/01/2020 15:00,4.30000,ug m-3,R
BG2,NO,27/01/2020 16:00,4.60000,ug m-3,R
BG2,NO,27/01/2020 17:00,5.20000,ug m-3,R
BG2,NO,27/01/2020 18:00,4.90000,ug m-3,R
BG2,NO,27/01/2020 19:00,4.80000,ug m-3,R
BG2,NO,27/01/2020 20:00,5.80000,ug m-3,R
BG2,NO,27/01/2020 21:00,6.20000,ug m-3,R
BG2,NO,27/01/2020 22:00,6.20000,ug m-3,R
BG2,NO,27/01/2020 23:00,5.70000,ug m-3,R
BG2,NO,28/01/2020 00:00,5.10000,ug m-3,R
BG2,NO,28/01/2020 01:00,4.00000,ug m-3,R
BG2,NO,28/01/2020 02:00,3.80000,ug m-3,R
BG2,NO,28/01/2020 03:00,3.20000,ug m-3,R
BG2,NO,28/01/2020 04:00,2.10000,ug m-3,R
BG2,NO,28/01/2020 05:00,1.60000,ug m-3,R
BG2,NO,28/01/2020 06:00,1.80000,ug m-3,R
BG2,NO,28/01/2020 07:00,1.80000,ug m-3,R
BG2,NO,28/01/2020 08:00,2.10000,ug m-3,R
BG2,NO,28/01/2020 09:00,2.60000,ug m-3,R
BG2,NO,28/01/2020 10:00,3.10000,ug m-3,R
BG2,NO,28/01/2020 11:00,3.80000,ug m-3,R
BG2,NO,28/01/2020 12:00,4.30000,ug m-3,R
BG2,NO,28/01/2020 13:00,4.90000,ug m-3,R
BG2,NO,28/01/2020 14:00,4.60000,ug m-3,R
BG2,NO,28/01/2020 15:00,4.80000,ug m-3,R
BG2,NO,28/01/2020 16:00,4.50000,ug m-3,R
BG2,NO,28/01/2020 17:00,4.00000,ug m-3,R
BG2,NO,28/01/2020 18:00,3.50000,ug m-3,R
BG2,NO,28/01/2020 19:00,2.80000,ug m-3,R
BG2,NO,28/01/2020 20:00,2.30000,ug m-3,R
BG2,NO,28/01/2020 21:00,1.80000,ug m-3,R
BG2,NO,28/01/2020 22:00,1.70000,ug m-3,R
BG2,NO,28/01/2020 23:00,1.50000,ug m-3,R
BG2,NO,29/01/2020 00:00,1.40000,ug m-3,R
BG2,NO,29/01/2020 01:00,1.50000,ug m-3,R
BG2,NO,29/01/2020 02:00,1.60000,ug m-3,R
BG2,NO,29/01/2020 03:00,1.50000,ug m-3,R
BG2,NO,29/01/2020 04:00,1.70000,ug m-3,R
BG2,NO,29/01/2020 05:00,1.60000,ug m-3,R
BG2,NO,29/01/2020 06:00,1.70000,ug m-3,R
BG2,NO,29/01/2020 07:00,1.90000,ug m-3,R
BG2,NO,29/01/2020 08:00,2.40000,ug m-3,R
BG2,NO,29/01/2020 09:00,3.20000,ug m-3,R
BG2,NO,29/01/2020 10:00,3.80000,ug m-3,R
BG2,NO,29/01/2020 11:00,4.60000,ug m-3,R
BG2,NO,29/01/2020 12:00,5.20000,ug m-3,R
BG2,NO,29/01/2020 13:00,5.70000,ug m-3,R
BG2,NO,29/01/2020 14:00,5.80000,ug m-3,R
BG2,NO,29/01/2020 15:00,6.00000,ug m-3,R
BG2,NO,29/01/2020 16:00,5.80000,ug m-3,R
BG2,NO,29/01/2020 17:00,5.70000,ug m-3,R
BG2,NO,29/01/2020 18:00,5.70000,ug m-3,R
BG2,NO,29/01/2020 19:00,5.20000,ug m-3,R
BG2,NO,29/01/2020 20:00,5.10000,ug m-3,R
BG2,NO,29/01/2020 21:00,4.90000,ug m-3,R
BG2,NO,29/01/2020 22:00,4.90000,ug m-3,R
BG2,NO,29/01/2020 23:00,5.10000,ug m-3,R
BG2,NO,30/01/2020 00:00,5.00000,ug m-3,R
BG2,NO,30/01/2020 01:00,4.70000,ug m-3,R
BG2,NO,30/01/2020 02:00,4.10000,ug m-3,R
BG2,NO,30/01/2020 03:00,3.80000,ug m-3,R
BG2,NO,30/01/2020 04:00,3.50000,ug m-3,R
BG2,NO,30/01/2020 05:00,3.40000,ug m-3,R
BG2,NO,30/01/2020 06:00,3.40000,ug m-3,R
BG2,NO,30/01/2020 07:00,2.90000,ug m-3,R
BG2,NO,30/01/2020 08:00,2.70000,ug m-3,R
BG2,NO,30/01/2020 09:00,2.50000,ug m-3,R
BG2,NO,30/01/2020 10:00,2.90000,ug m-3,R
BG2,NO,30/01/2020 11:00,3.10000,ug m-3,R
BG2,NO,30/01/2020 12:00,3.70000,ug m-3,R
BG2,NO,30/01/2020 13:00,3.80000,ug m-3,R
BG2,NO,30/01/2020 14:00,4.50000,ug m-3,R
BG2,NO,30/01/2020 15:00,5.00000,ug m-3,R
BG2,NO,30/01/2020 16:00,5.50000,ug m-3,R
BG2,NO,30/01/2020 17:00,5.70000,ug m-3,R
BG2,NO,30/01/2020 18:00,5.30000,ug m-3,R
BG2,NO,30/01/2020 19:00,5.10000,ug m-3,R
BG2,NO,30/01/2020 20:00,4.50000,ug m-3,R
BG2,NO,30/01/2020 21:00,4.00000,ug m-3,R
BG2,NO,30/01/2020 22:00,3.00000,ug m-3,R
BG2,NO,30/01/2020 23:00,2.30000,ug m-3,R
BG2,NO,31/01/2020 00:00,1.80000,ug m-3,R
BG2,NO,31/01/2020 01:00,1.30000,ug m-3,R
BG2,NO,31/01/2020 02:00,1.10000,ug m-3,R
BG2,NO,31/01/2020 03:00,1.00000,ug m-3,R
BG2,NO,31/01/2020 04:00,0.80000,ug m-3,R
BG2,NO,31/01/2020 05:00,1.00000,ug m-3,R
BG2,NO,31/01/2020 06:00,1.20000,ug m-3,R
BG2,NO,31/01/2020 07:00,1.40000,ug m-3,R
BG2,NO,31/01/2020 08:00,1.90000,ug m-3,R
BG2,NO,31/01/2020 09:00,2.40000,ug m-3,R
BG2,NO,31/01/2020 10:00,2.90000,ug m-3,R
BG2,NO,31/01/2020 11:00,3.30000,ug m-3,R
BG2,NO,31/01/2020 12:00,3.60000,ug m-3,R
BG2,NO,31/01/2020 13:00,3.70000,ug m-3,R
BG2,NO,31/01/2020 14:00,3.90000,ug m-3,R
BG2,NO,31/01/2020 15:00,3.90000,ug m-3,R
BG2,NO,31/01/2020 16:00,3.60000,ug m-3,R
BG2,NO,31/01/2020 17:00,3.70000,ug m-3,R
BG2,NO,31/01/2020 18:00,3.60000,ug m-3,R
BG2,NO,31/01/2020 19:00,3.50000,ug m-3,R
BG2,NO,31/01/2020 20:00,3.20000,ug m-3,R
BG2,NO,31/01/2020 21:00,3.10000,ug m-3,R
BG2,NO,31/01/2020 22:00,2.70000,ug m-3,R
BG2,NO,31/01/2020 23:00,2.40000,ug m-3,R
BG2,NO,01/02/2020 00:00,2.20000,ug m-3,R
BG2,NO,01/02/2020 01:00,1.70000,ug m-3,R
BG2,NO,01/02/2020 02:00,1.20000,ug m-3,R
BG2,NO,01/02/2020 03:00,0.90000,ug m-3,R
BG2,NO,01/02/2020 04:00,0.80000,ug m-3,R
BG2,NO,01/02/2020 05:00,0.80000,ug m-3,R
BG2,NO,01/02/2020 06:00,0.80000,ug m-3,R
BG2,NO,01/02/2020 07:00,1.00000,ug m-3,R
BG2,NO,01/02/2020 08:00,1.10000,ug m-3,R
BG2,NO,01/02/2020 09:00,1.20000,ug m-3,R
BG2,NO,01/02/2020 10:00,1.40000,ug m-3,R
BG2,NO,01/02/2020 11:00,1.50000,ug m-3,R
BG2,NO,01/02/2020 12:00,1.60000,ug m-3,R
BG2,NO,01/02/2020 13:00,1.60000,ug m-3,R
BG2,NO,01/02/2020 14:00,1.60000,ug m-3,R
BG2,NO,01/02/2020 15:00,1.50000,ug m-3,R
BG2,NO,01/02/2020 16:00,1.40000,ug m-3,R
BG2,NO,01/02/2020 17:00,1.20000,ug m-3,R
BG2,NO,01/02/2020 18:00,1.00000,ug m-3,R
BG2,NO,01/02/2020 19:00,0.90000,ug m-3,R
BG2,NO,01/02/2020 20:00,0.90000,ug m-3,R
BG2,NO,01/02/2020 21:00,0.80000,ug m-3,R
BG2,NO,01/02/2020 22:00,0.70000,ug m-3,R
BG2,NO,01/02/2020 23:00,0.60000,ug m-3,R
BG2,NO,02/02/2020 00:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 01:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 02:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 03:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 04:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 05:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 06:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 07:00,1.00000,ug m-3,R
BG2,NO,02/02/2020 08:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 09:00,0.90000,ug m-3,R
BG2,NO,02/02/2020 10:00,1.00000,ug m-3,R
BG2,NO,02/02/2020 11:00,1.10000,ug m-3,R
BG2,NO,02/02/2020 12:00,1.10000,ug m-3,R
BG2,NO,02/02/2020 13:00,1.10000,ug m-3,R
BG2,NO,02/02/2020 14:00,1.00000,ug m-3,R
BG2,NO,02/02/2020 15:00,0.90000,ug m-3,R
BG2,NO,02/02/2020 16:00,0.90000,ug m-3,R
BG2,NO,02/02/2020 17:00,0.90000,ug m-3,R
BG2,NO,02/02/2020 18:00,0.90000,ug m-3,R
BG2,NO,02/02/2020 19:00,0.90000,ug m-3,R
BG2,NO,02/02/2020 20:00,0.90000,ug m-3,R
BG2,NO,02/02/2020 21:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 22:00,0.80000,ug m-3,R
BG2,NO,02/02/2020 23:00,0.80000,ug m-3,R
BG2,NO,03/02/2020 00:00,0.80000,ug m-3,R
BG2,NO,03/02/2020 01:00,0.80000,ug m-3,R
BG2,NO,03/02/2020 02:00,0.70000,ug m-3,R
BG2,NO,03/02/2020 03:00,0.60000,ug m-3,R
BG2,NO,03/02/2020 04:00,0.60000,ug m-3,R
BG2,NO,03/02/2020 05:00,0.60000,ug m-3,R
BG2,NO,03/02/2020 06:00,0.80000,ug m-3,R
BG2,NO,03/02/2020 07:00,0.80000,ug m-3,R
BG2,NO,03/02/2020 08:00,1.20000,ug m-3,R
BG2,NO,03/02/2020 09:00,2.00000,ug m-3,R
BG2,NO,03/02/2020 10:00,2.60000,ug m-3,R
BG2,NO,03/02/2020 11:00,3.00000,ug m-3,R
BG2,NO,03/02/2020 12:00,3.40000,ug m-3,R
BG2,NO,03/02/2020 13:00,3.80000,ug m-3,R
BG2,NO,03/02/2020 14:00,3.90000,ug m-3,R
BG2,NO,03/02/2020 15:00,4.10000,ug m-3,R
BG2,NO,03/02/2020 16:00,3.70000,ug m-3,R
BG2,NO,03/02/2020 17:00,3.30000,ug m-3,R
BG2,NO,03/02/2020 18:00,2.90000,ug m-3,R
BG2,NO,03/02/2020 19:00,2.70000,ug m-3,R
BG2,NO,03/02/2020 20:00,2.40000,ug m-3,R
BG2,NO,03/02/2020 21:00,2.00000,ug m-3,R
BG2,NO,03/02/2020 22:00,1.80000,ug m-3,R
BG2,NO,03/02/2020 23:00,1.70000,ug m-3,R
BG2,NO,04/02/2020 00:00,1.80000,ug m-3,R
BG2,NO,04/02/2020 01:00,1.50000,ug m-3,R
BG2,NO,04/02/2020 02:00,1.30000,ug m-3,R
BG2,NO,04/02/2020 03:00,1.30000,ug m-3,R
BG2,NO,04/02/2020 04:00,1.20000,ug m-3,R
BG2,NO,04/02/2020 05:00,1.20000,ug m-3,R
BG2,NO,04/02/2020 06:00,1.20000,ug m-3,R
BG2,NO,04/02/2020 07:00,1.40000,ug m-3,R
BG2,NO,04/02/2020 08:00,1.70000,ug m-3,R
BG2,NO,04/02/2020 09:00,2.20000,ug m-3,R
BG2,NO,04/02/2020 10:00,2.50000,ug m-3,R
BG2,NO,04/02/2020 11:00,2.60000,ug m-3,R
BG2,NO,04/02/2020 12:00,2.90000,ug m-3,R
BG2,NO,04/02/2020 13:00,3.00000,ug m-3,R
BG2,NO,04/02/2020 14:00,3.10000,ug m-3,R
BG2,NO,04/02/2020 15:00,3.10000,ug m-3,R
BG2,NO,04/02/2020 16:00,2.90000,ug m-3,R
BG2,NO,04/02/2020 17:00,2.60000,ug m-3,R
BG2,NO,04/02/2020 18:00,2.70000,ug m-3,R
BG2,NO,04/02/2020 19:00,3.00000,ug m-3,R
BG2,NO,04/02/2020 20:00,3.20000,ug m-3,R
BG2,NO,04/02/2020 21:00,3.10000,ug m-3,R
BG2,NO,04/02/2020 22:00,6.20000,ug m-3,R
BG2,NO,04/02/2020 23:00,6.70000,ug m-3,R
BG2,NO,05/02/2020 00:00,6.90000,ug m-3,R
BG2,NO,05/02/2020 01:00,6.90000,ug m-3,R
BG2,NO,05/02/2020 02:00,6.70000,ug m-3,R
BG2,NO,05/02/2020 03:00,8.10000,ug m-3,R
BG2,NO,05/02/2020 04:00,8.50000,ug m-3,R
BG2,NO,05/02/2020 05:00,9.80000,ug m-3,R
BG2,NO,05/02/2020 06:00,12.00000,ug m-3,R
BG2,NO,05/02/2020 07:00,20.20000,ug m-3,R
BG2,NO,05/02/2020 08:00,36.30000,ug m-3,R
BG2,NO,05/02/2020 09:00,47.10000,ug m-3,R
BG2,NO,05/02/2020 10:00,53.10000,ug m-3,R
BG2,NO,05/02/2020 11:00,56.00000,ug m-3,R
BG2,NO,05/02/2020 12:00,56.10000,ug m-3,R
BG2,NO,05/02/2020 13:00,55.80000,ug m-3,R
BG2,NO,05/02/2020 14:00,52.00000,ug m-3,R
BG2,NO,05/02/2020 15:00,43.90000,ug m-3,R
BG2,NO,05/02/2020 16:00,30.40000,ug m-3,R
BG2,NO,05/02/2020 17:00,24.90000,ug m-3,R
BG2,NO,05/02/2020 18:00,22.10000,ug m-3,R
BG2,NO,05/02/2020 19:00,22.10000,ug m-3,R
BG2,NO,05/02/2020 20:00,26.60000,ug m-3,R
BG2,NO,05/02/2020 21:00,34.60000,ug m-3,R
BG2,NO,05/02/2020 22:00,37.10000,ug m-3,R
BG2,NO,05/02/2020 23:00,40.20000,ug m-3,R
BG2,NO,06/02/2020 00:00,37.50000,ug m-3,R
BG2,NO,06/02/2020 01:00,35.30000,ug m-3,R
BG2,NO,06/02/2020 02:00,37.60000,ug m-3,R
BG2,NO,06/02/2020 03:00,41.60000,ug m-3,R
BG2,NO,06/02/2020 04:00,49.60000,ug m-3,R
BG2,NO,06/02/2020 05:00,55.90000,ug m-3,R
BG2,NO,06/02/2020 06:00,75.60000,ug m-3,R
BG2,NO,06/02/2020 07:00,100.00000,ug m-3,R
BG2,NO,06/02/2020 08:00,133.30000,ug m-3,R
BG2,NO,06/02/2020 09:00,170.89999,ug m-3,R
BG2,NO,06/02/2020 10:00,184.00000,ug m-3,R
BG2,NO,06/02/2020 11:00,186.60001,ug m-3,R
BG2,NO,06/02/2020 12:00,176.50000,ug m-3,R
BG2,NO,06/02/2020 13:00,162.30000,ug m-3,R
BG2,NO,06/02/2020 14:00,139.20000,ug m-3,R
BG2,NO,06/02/2020 15:00,111.30000,ug m-3,R
BG2,NO,06/02/2020 16:00,79.20000,ug m-3,R
BG2,NO,06/02/2020 17:00,41.30000,ug m-3,R
BG2,NO,06/02/2020 18:00,25.40000,ug m-3,R
BG2,NO,06/02/2020 19:00,18.70000,ug m-3,R
BG2,NO,06/02/2020 20:00,22.20000,ug m-3,R
BG2,NO,06/02/2020 21:00,27.80000,ug m-3,R
BG2,NO,06/02/2020 22:00,34.10000,ug m-3,R
BG2,NO,06/02/2020 23:00,36.90000,ug m-3,R
BG2,NO,07/02/2020 00:00,37.40000,ug m-3,R
BG2,NO,07/02/2020 01:00,36.00000,ug m-3,R
BG2,NO,07/02/2020 02:00,34.60000,ug m-3,R
BG2,NO,07/02/2020 03:00,31.60000,ug m-3,R
BG2,NO,07/02/2020 04:00,27.30000,ug m-3,R
BG2,NO,07/02/2020 05:00,24.20000,ug m-3,R
BG2,NO,07/02/2020 06:00,24.10000,ug m-3,R
